2016/05/01,02:30:30,121.10451389,48°39.45'N,068°34.83'W,-2.35306160285E-03,7.41813036854E-04,-6.12116747347E-03,6.08469567009E-04,-5.65600133533E-04,6.15115609625E-04,-5.30205564588E-03,7.72185121465E-04,-5.04814285829E-02,7.84903895016E-04,-2.12592963294E-02,6.48067349097E-04,7.06755317982E-03,8.20924808550E-04,-3.43562942552E-04,3.10260307193E-05,6.97993496165E-04,2.54068350440E-05,1.68775769561E-04,1.47055010362E-05,1.06466886362E-03,1.45370342030E-05,1.52262350641E-04,1.72714556078E-05,-2.97736109056E-04,1.41802028787E-05,1.11112504773E-04,1.18061135409E-05,-2.26E+14,6.83E+13,14.775,1.044,11.988,1.494,134,-2.3,0.6,-0.1,0.5,2.8,0.7,Nul
2016/05/01,02:45:30,121.11493056,48°39.46'N,068°34.82'W,-2.51380326187E-03,6.51284142715E-04,-6.07194469950E-03,7.22003563964E-04,-1.26485663288E-03,6.03811516387E-04,-5.40048527861E-03,7.71634902047E-04,-5.09230798658E-02,8.51718262021E-04,-2.11866104933E-02,7.05030316893E-04,6.86403380196E-03,7.80989306616E-04,-3.23793002095E-04,2.84833617842E-05,7.09447902575E-04,1.99734628292E-05,1.79656220686E-04,1.61052384728E-05,1.06427855699E-03,1.65952210701E-05,1.39563016890E-04,1.86057264377E-05,-2.92659382037E-04,1.51800481789E-05,1.08490913370E-04,9.23149448907E-06,-2.26E+14,6.82E+13,14.457,1.172,12.001,1.529,136,-2.3,0.5,0.0,0.7,2.8,0.6,Nul
2016/05/01,03:00:31,121.12535880,48°39.46'N,068°34.80'W,-2.36234536203E-03,7.65445482294E-04,-6.13050717930E-03,6.63543689148E-04,-1.26060260094E-03,6.19107245067E-04,-6.79608787682E-03,6.90247656542E-04,-5.09934921896E-02,8.66862062365E-04,-2.14949295112E-02,6.59235759682E-04,7.11030031467E-03,8.06890722935E-04,-3.54333818537E-04,3.39893707304E-05,7.32211837527E-04,1.91980381292E-05,1.81361909988E-04,1.53744998539E-05,1.06587736857E-03,1.69840086117E-05,1.72177600961E-04,1.75822820698E-05,-2.90305201810E-04,1.39724581869E-05,1.09346558587E-04,1.05819154053E-05,-2.24E+14,4.13E+13,15.465,1.198,11.991,1.492,133,-2.2,0.4,-0.1,0.6,2.7,0.5,Nul
2016/05/01,03:15:30,121.13576389,48°39.47'N,068°34.78'W,-2.22918973030E-03,7.08318680641E-04,-6.61238551522E-03,7.14159181767E-04,-1.34435385467E-03,6.37634568651E-04,-5.68898592626E-03,8.88135245417E-04,-5.08217548145E-02,8.30627708466E-04,-2.11288192958E-02,6.36610024310E-04,7.02077329641E-03,7.93810883363E-04,-3.38648217427E-04,2.81134824630E-05,7.14219817340E-04,2.77429882668E-05,2.03234581054E-04,1.56430372046E-05,1.06878298453E-03,1.45794917894E-05,1.75181166077E-04,1.70214203308E-05,-3.04116143159E-04,1.60887067039E-05,1.08078168210E-04,9.40613501744E-06,-2.26E+14,6.83E+13,15.701,1.326,12.012,1.476,130,-2.3,0.6,-0.1,0.7,2.8,0.6,Nul
2016/05/01,03:30:30,121.14618056,48°39.48'N,068°34.75'W,-2.34961334944E-03,6.77844437716E-04,-6.07951743396E-03,6.52646268182E-04,-1.36854866130E-03,6.01971354378E-04,-5.67386664098E-03,7.90450546064E-04,-5.04216067306E-02,8.53932473603E-04,-2.13397273776E-02,6.84820947661E-04,6.58496760088E-03,8.51651701792E-04,-3.48274899056E-04,3.04296769095E-05,6.95842965318E-04,2.07636988796E-05,1.96071657892E-04,1.60093888441E-05,1.06649607684E-03,1.36446039676E-05,1.41236067770E-04,1.94741791208E-05,-2.88700843879E-04,1.39028810196E-05,1.03816904254E-04,1.03509472236E-05,-2.26E+14,6.82E+13,15.844,1.108,12.100,1.511,122,-2.3,0.5,-0.2,0.5,2.7,0.6,Nul
2016/05/01,03:45:30,121.15659722,48°39.49'N,068°34.73'W,-1.96553096947E-03,6.78236259061E-04,-6.07371167088E-03,7.01635858705E-04,-1.01440050269E-03,6.06598002082E-04,-6.04444340872E-03,6.72620158354E-04,-4.87855220041E-02,9.36522606455E-04,-2.02485461578E-02,5.89701369289E-04,6.19056479068E-03,7.71146920241E-04,-3.40053114295E-04,2.67018005581E-05,7.13092486433E-04,2.07032968623E-05,1.76356610899E-04,1.42079681612E-05,1.06845917459E-03,1.40334240058E-05,1.64457787511E-04,1.62192779704E-05,-3.02403332128E-04,1.49713615478E-05,9.88130759462E-05,1.01986833548E-05,-2.24E+14,5.11E+12,15.392,1.096,12.041,1.341,118,-2.3,0.6,-0.1,0.8,2.8,0.6,Nul
2016/05/01,04:00:30,121.16701389,48°39.51'N,068°34.71'W,-1.91619442066E-03,6.65134747965E-04,-5.49288293806E-03,7.02659852796E-04,-1.09097307753E-03,5.89522090895E-04,-6.25549628892E-03,7.04765983284E-04,-4.93728638269E-02,8.40996939851E-04,-2.07898173225E-02,6.16167343798E-04,6.80730647207E-03,8.01422355686E-04,-3.66519247039E-04,3.04486725104E-05,7.22115661126E-04,1.96258319746E-05,1.86167969015E-04,1.45675697942E-05,1.07764728160E-03,1.32490962638E-05,1.77782746040E-04,1.76040810083E-05,-2.92635073583E-04,1.53198253403E-05,1.02401508751E-04,1.13002517503E-05,-2.26E+14,5.40E+13,13.716,0.992,11.996,1.432,118,-2.3,0.5,-0.1,0.7,2.8,0.6,Nul
2016/05/01,04:15:30,121.17743056,48°39.52'N,068°34.70'W,-2.27109927176E-03,6.71312152183E-04,-5.88641270532E-03,6.46487434870E-04,-6.23029564658E-04,5.73181781640E-04,-6.13269066565E-03,7.57605767303E-04,-5.05441127248E-02,8.85821286262E-04,-2.06316362612E-02,6.81724140386E-04,6.47796533881E-03,8.10165615855E-04,-3.68551761064E-04,3.31010255022E-05,7.17343746361E-04,1.83696886037E-05,1.75511055519E-04,1.45184402227E-05,1.08114847656E-03,1.48640032771E-05,1.51146983388E-04,2.01290743766E-05,-3.10030576883E-04,1.38776954862E-05,8.74069859583E-05,1.05619526235E-05,-2.22E+14,8.24E+12,17.684,1.230,12.138,1.308,110,-2.2,0.5,-0.2,0.7,2.7,0.6,Nul
2016/05/01,04:30:30,121.18784722,48°39.53'N,068°34.68'W,-1.89152614625E-03,6.94466270185E-04,-5.89549998667E-03,6.90761289652E-04,-1.16382337442E-03,5.61807844115E-04,-6.11263447089E-03,8.45782841285E-04,-5.01370951459E-02,8.34963527788E-04,-2.03805126553E-02,6.32603477854E-04,6.11232946841E-03,8.85052661270E-04,-3.54570381927E-04,3.26485785763E-05,6.95906349385E-04,2.66695313290E-05,1.75059120747E-04,1.78950230336E-05,1.06051137530E-03,1.46970093066E-05,1.61893009005E-04,1.84497677005E-05,-3.05148317492E-04,1.63235123787E-05,1.07475070260E-04,1.06542177516E-05,-2.24E+14,1.52E+13,20.310,1.409,12.076,1.574,109,-2.1,0.7,-0.2,0.8,2.6,0.8,Nul
2016/05/01,04:45:30,121.19826389,48°39.54'N,068°34.67'W,-2.56101780858E-03,7.50184719968E-04,-5.90534454146E-03,6.70456198120E-04,-9.92864466023E-04,5.91041153305E-04,-6.25703907314E-03,7.24496656756E-04,-5.01293669640E-02,8.34145390937E-04,-2.07755184695E-02,6.40896756338E-04,6.71052050638E-03,8.04645442651E-04,-3.63646691588E-04,3.52037876050E-05,7.24184698173E-04,2.13233512969E-05,1.71521394789E-04,1.43124706473E-05,1.09457213321E-03,1.35601422039E-05,1.70116719336E-04,1.59695058042E-05,-2.98334470988E-04,1.65037448284E-05,1.03015914788E-04,1.15863208734E-05,-2.26E+14,6.84E+13,23.804,1.858,11.654,1.461,97,-2.2,0.7,-0.3,1.0,2.6,0.7,Nul
