2016/09/11,03:45:30,254.15659722,48°39.86'N,068°35.32'W,4.65522202756E-04,2.30417817934E-05,-3.13891538607E-04,2.20398489794E-05,2.33485367100E-04,1.89142234014E-05,-1.01220425257E-04,1.29611447555E-05,3.91233510679E-05,1.66777532704E-05,1.91784079732E-04,1.03731010768E-05,-3.22631006221E-04,1.11042657261E-05,Nul
2016/09/11,04:00:30,254.16701389,48°39.88'N,068°35.29'W,4.54249610575E-04,2.60416147062E-05,-3.00842006671E-04,1.87004318590E-05,2.27874655059E-04,1.51716139822E-05,-1.08002620059E-04,1.33986621173E-05,2.98712774746E-05,1.67368724009E-05,1.91565312614E-04,9.27944299189E-06,-3.16883187934E-04,1.11128420925E-05,Nul
2016/09/11,04:15:30,254.17743056,48°39.89'N,068°35.25'W,4.40424192176E-04,2.36027494372E-05,-3.11115042451E-04,1.69353959428E-05,2.13415916582E-04,1.48472814105E-05,-1.11036531507E-04,1.29399808293E-05,3.55769703711E-05,1.53050360852E-05,1.93651143927E-04,1.03648720003E-05,-3.19194935209E-04,1.05844887669E-05,Nul
2016/09/11,04:30:30,254.18784722,48°39.91'N,068°35.20'W,4.66731687837E-04,2.31255624019E-05,-3.39726607763E-04,1.90779373783E-05,2.30167357187E-04,1.74244167971E-05,-1.09396657540E-04,1.61150254070E-05,5.59107410996E-05,1.83240073531E-05,2.05272204098E-04,1.18446476084E-05,-3.28875974459E-04,1.03105320693E-05,Nul
2016/09/11,04:45:30,254.19826389,48°39.93'N,068°35.15'W,4.46041365972E-04,2.76034429658E-05,-3.10368574632E-04,2.14240387294E-05,2.12229217758E-04,1.35493353467E-05,-1.10299022051E-04,1.30377847916E-05,4.82239460886E-05,1.76308437144E-05,1.92619543811E-04,9.54496720120E-06,-3.23370994803E-04,1.31825531874E-05,Nul
2016/09/11,05:00:30,254.20868056,48°39.94'N,068°35.09'W,4.57079710054E-04,2.21150407426E-05,-3.24237400516E-04,1.88268313455E-05,2.14597868611E-04,1.44213336247E-05,-1.16832488173E-04,1.23151958140E-05,4.48023124516E-05,1.49599718362E-05,2.05971881690E-04,1.09855570722E-05,-3.24988644260E-04,1.33143895779E-05,Nul
2016/09/11,05:15:30,254.21909722,48°39.95'N,068°35.03'W,4.61678621707E-04,2.28895563832E-05,-2.99981748026E-04,1.78662398791E-05,2.25335119574E-04,1.33414675369E-05,-1.07377906166E-04,1.48736986555E-05,5.15921167001E-05,1.61489358209E-05,1.80734454360E-04,9.61352922628E-06,-3.31658102073E-04,1.22838259888E-05,Nul
2016/09/11,05:30:30,254.22951389,48°39.95'N,068°34.98'W,4.80772232042E-04,2.79026903400E-05,-3.10700843844E-04,2.01519640003E-05,2.22847798838E-04,1.36632031578E-05,-1.03158195200E-04,1.35374327298E-05,4.27588368072E-05,1.49324384587E-05,1.81828289949E-04,1.20466999076E-05,-3.24581363723E-04,1.08751235466E-05,Nul
2016/09/11,05:45:30,254.23993056,48°39.95'N,068°34.93'W,4.65503080462E-04,2.49463473568E-05,-3.13149622421E-04,1.83642994947E-05,2.07705521839E-04,1.36313027228E-05,-8.76068683569E-05,1.39872049032E-05,5.28158259522E-05,1.83685671965E-05,1.95310756545E-04,1.04981407803E-05,-3.28807138312E-04,1.08898915653E-05,Nul
2016/09/11,06:00:30,254.25034722,48°39.94'N,068°34.88'W,4.75781313366E-04,2.14031163582E-05,-3.24474085434E-04,1.78943347447E-05,2.35521742283E-04,1.42812012642E-05,-9.51728477176E-05,1.33533001626E-05,3.92035456062E-05,1.62649162550E-05,1.91314484798E-04,1.01233952521E-05,-3.18581146230E-04,9.73545637108E-06,Nul
