2016/05/01,05:00:30,121.20868056,48°39.56'N,068°34.66'W,5.82616631131E-02,1.30769133902E-01,-1.55084004484E-01,-1.93560916234E-01,1.58125671080E-01,6.71343064167E-03,6.99792105451E-03,2.85771423641E-03,5.33650743725E-03,5.86880551219E-03,-4.06098515025E-03,-2.20043501704E-03,1.18252529685E-03,9.94877917783E-05,########,########,########,########,########,########,########,-2.26E+14,6.84E+13,24.635,1.985,11.689,1.516,91,-2.2,0.8,-0.3,1.0,2.8,0.9,Nul
2016/05/01,05:15:30,121.21909722,48°39.57'N,068°34.65'W,5.74807663405E-02,1.31156857906E-01,-1.55458359295E-01,-1.93876878441E-01,1.58162308387E-01,7.01847283905E-03,7.27322335692E-03,2.83206883379E-03,5.34548986504E-03,5.87440367195E-03,-4.03063953315E-03,-2.20713854409E-03,1.18515808935E-03,1.02141422760E-04,########,########,########,########,########,########,########,-2.24E+14,1.07E+13,24.645,1.709,11.865,1.476,81,-2.2,1.0,-0.4,1.2,2.9,1.1,Nul
2016/05/01,05:30:30,121.22951389,48°39.57'N,068°34.64'W,5.76675025252E-02,1.30720668401E-01,-1.54862794824E-01,-1.90815994564E-01,1.58015759160E-01,6.19867193359E-03,6.53334841918E-03,2.85925914018E-03,5.36055716327E-03,5.89430823998E-03,-4.05247357472E-03,-2.19807972376E-03,1.19544991459E-03,1.12514707508E-04,########,########,########,########,########,########,########,-2.26E+14,6.85E+13,25.308,1.956,11.740,1.450,86,-2.1,1.2,-0.2,0.9,2.6,1.1,Nul
2016/05/01,05:45:30,121.23993056,48°39.58'N,068°34.64'W,5.77014545588E-02,1.30542961566E-01,-1.55271181889E-01,-1.90085331961E-01,1.58034077813E-01,6.80875632835E-03,7.08395302401E-03,2.83299577606E-03,5.35244400269E-03,5.88155687608E-03,-4.07985864381E-03,-2.20641383846E-03,1.18683350276E-03,1.03830097021E-04,########,########,########,########,########,########,########,-2.26E+14,6.84E+13,25.019,1.680,11.521,1.474,74,-2.0,1.0,-0.3,0.7,2.6,0.9,Nul
2016/05/01,06:00:30,121.25034722,48°39.58'N,068°34.64'W,5.75486704077E-02,1.30930685570E-01,-1.55832714105E-01,-1.93343692217E-01,1.57447880906E-01,6.52277926830E-03,6.82585711549E-03,2.84133825642E-03,5.34375133063E-03,5.85698717493E-03,-4.05894977349E-03,-2.19427501922E-03,1.19245810492E-03,1.09499217756E-04,########,########,########,########,########,########,########,-2.26E+14,6.83E+13,24.979,1.909,11.531,1.438,68,-2.2,1.0,-0.3,0.8,2.6,1.0,Nul
2016/05/01,06:15:30,121.26076389,48°39.58'N,068°34.64'W,5.79391187940E-02,1.30817599402E-01,-1.55475375422E-01,-1.93541168596E-01,1.57722660707E-01,7.26631962442E-03,7.49690647764E-03,2.84720889076E-03,5.33708694872E-03,5.91048070150E-03,-4.06875658878E-03,-2.20623266205E-03,1.19185974299E-03,1.08896119805E-04,########,########,########,########,########,########,########,-2.26E+14,6.87E+13,25.143,1.751,11.606,1.554,76,-2.1,1.0,-0.3,0.7,2.6,1.0,Nul
2016/05/01,06:30:30,121.27118056,48°39.59'N,068°34.64'W,5.77354065924E-02,1.30688358068E-01,-1.55441343167E-01,-1.93462178045E-01,1.57502836866E-01,7.38071044843E-03,7.60014484104E-03,2.83979335265E-03,5.34317181916E-03,5.89617429323E-03,-4.06579604077E-03,-2.20532678002E-03,1.19329581163E-03,1.10343554886E-04,########,########,########,########,########,########,########,-2.24E+14,1.65E+13,24.810,1.865,11.051,1.375,65,-2.1,0.9,-0.4,0.6,2.6,1.0,Nul
2016/05/01,06:45:30,121.28159722,48°39.59'N,068°34.63'W,5.75995984581E-02,1.31076082072E-01,-1.55271181889E-01,-1.93936121355E-01,1.57228057066E-01,6.69436550433E-03,6.98071466060E-03,2.84133825642E-03,5.33679719298E-03,5.89399723110E-03,-4.07967360956E-03,-2.21692207004E-03,1.19221876015E-03,1.09257978576E-04,########,########,########,########,########,########,########,-2.26E+14,5.11E+13,25.249,1.973,11.323,1.476,46,-2.1,1.2,-0.3,0.8,2.7,1.2,Nul
2016/05/01,07:00:30,121.29201389,48°39.59'N,068°34.64'W,5.73958862565E-02,1.31156857906E-01,-1.55679568955E-01,-1.94074354820E-01,1.57337968986E-01,6.94221228970E-03,7.20439778132E-03,2.83114189153E-03,5.34780791092E-03,5.85760919268E-03,-4.06598107502E-03,-2.20949383737E-03,1.19042367435E-03,1.07448684724E-04,########,########,########,########,########,########,########,-2.26E+14,6.82E+13,25.057,1.959,11.531,1.603,46,-2.3,1.1,-0.4,0.9,2.8,1.3,Nul
2016/05/01,07:15:30,121.30243056,48°39.59'N,068°34.64'W,5.75656464245E-02,1.31027616571E-01,-1.55934810871E-01,-1.94943250888E-01,1.57521155520E-01,7.76201319516E-03,7.94427271906E-03,2.85029869830E-03,5.35302351416E-03,5.89275319560E-03,-4.05117833497E-03,-2.21166795425E-03,1.19209908777E-03,1.09137358985E-04,########,########,########,########,########,########,########,-2.26E+14,6.41E+13,19.533,1.483,12.151,1.449,65,-2.1,1.2,-0.1,1.4,2.9,1.2,Nul
